User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount,CustomerSegment,Time_Bin,Persona
U12117,P647,22,Female,Urban,Unemployed,Groceries,Cloudy,Evening,New,53.06,3,2,First-Time Buyer
U12118,P351,58,Male,Urban,Retired,Home Decor,Cloudy,Morning,Bronze,131.68,0,0,Budget Buyer
U12119,P751,43,Male,Urban,Unemployed,Electronics,Sunny,Morning,Bronze,270.62,1,0,Premium Buyer
U12120,P833,45,Male,Urban,Professional,Electronics,Sunny,Evening,Gold,278.34,1,2,Premium Buyer
U12121,P744,19,Female,Suburban,Student,Home Decor,Rainy,Evening,Gold,136.93,3,2,First-Time Buyer
U12122,P649,23,Female,Urban,Retired,Groceries,Rainy,Afternoon,Platinum,40.85,4,1,Impulsive Buyer
U12123,P545,26,Female,Suburban,Retired,Clothing,Rainy,Afternoon,New,103.98,5,1,Premium Buyer
U12124,P440,50,Male,Urban,Unemployed,Groceries,Sunny,Night,Gold,39.01,3,3,First-Time Buyer
U12125,P417,58,Female,Suburban,Student,Groceries,Cloudy,Night,New,48.32,2,3,Bargain Hunter
U12126,P402,42,Male,Urban,Retired,Clothing,Cloudy,Night,New,96.45,5,3,Premium Buyer
U12127,P524,30,Male,Rural,Professional,Groceries,Snowy,Morning,New,45.33,2,0,Bargain Hunter
U12128,P725,26,Female,Urban,Unemployed,Groceries,Sunny,Night,Silver,46.84,4,3,Impulsive Buyer
U12129,P290,30,Male,Rural,Professional,Toys,Rainy,Evening,New,76.92,2,2,Bargain Hunter
U12130,P132,48,Female,Suburban,Professional,Home Decor,Cloudy,Night,Bronze,146.29,0,3,Budget Buyer
U12131,P579,58,Female,Suburban,Unemployed,Electronics,Snowy,Morning,Bronze,258.05,1,0,Premium Buyer
U12132,P576,28,Female,Urban,Professional,Home Decor,Cloudy,Afternoon,Platinum,108.04,4,1,Impulsive Buyer
U12133,P211,21,Female,Urban,Unemployed,Groceries,Snowy,Morning,Silver,42.03,4,0,Impulsive Buyer
U12134,P754,51,Female,Urban,Unemployed,Clothing,Rainy,Evening,Bronze,98.85,5,2,Premium Buyer
U12135,P311,55,Female,Urban,Retired,Clothing,Rainy,Night,Gold,86.77,5,3,Premium Buyer
U12136,P855,63,Male,Rural,Retired,Electronics,Cloudy,Night,New,282.05,1,3,Premium Buyer
U12137,P744,21,Male,Urban,Professional,Electronics,Sunny,Evening,Bronze,286.33,1,2,Premium Buyer
U12138,P225,55,Female,Rural,Professional,Electronics,Cloudy,Night,Silver,276.44,1,3,Premium Buyer
U12139,P351,36,Female,Suburban,Professional,Clothing,Sunny,Afternoon,New,108.78,5,1,Premium Buyer
U12140,P965,23,Female,Urban,Professional,Groceries,Cloudy,Morning,New,52.62,0,0,Budget Buyer
U12141,P397,51,Male,Suburban,Professional,Electronics,Sunny,Morning,Gold,236.43,1,0,Premium Buyer
U12142,P315,35,Male,Urban,Retired,Electronics,Rainy,Evening,New,286.21,1,2,Premium Buyer
U12143,P644,30,Male,Urban,Professional,Clothing,Snowy,Afternoon,Platinum,78.46,5,1,Premium Buyer
U12144,P106,58,Female,Urban,Professional,Groceries,Sunny,Evening,New,46.05,0,2,Budget Buyer
U12145,P404,40,Female,Rural,Student,Electronics,Rainy,Evening,Gold,257.82,1,2,Premium Buyer
U12146,P940,36,Female,Urban,Unemployed,Groceries,Snowy,Afternoon,Silver,48.66,4,1,Impulsive Buyer
U12147,P155,62,Male,Suburban,Unemployed,Toys,Rainy,Evening,Silver,69.21,4,2,Impulsive Buyer
U12148,P570,28,Male,Urban,Retired,Electronics,Rainy,Morning,Bronze,312.62,1,0,Premium Buyer
U12149,P821,18,Female,Suburban,Unemployed,Electronics,Rainy,Night,Bronze,270.71,1,3,Premium Buyer
U12150,P110,41,Female,Urban,Professional,Clothing,Sunny,Morning,Silver,89.5,5,0,Premium Buyer
U12151,P712,24,Male,Urban,Unemployed,Toys,Rainy,Night,Bronze,73.61,3,3,First-Time Buyer
U12152,P426,42,Female,Urban,Retired,Toys,Rainy,Night,New,76.93,0,3,Budget Buyer
U12153,P837,38,Male,Urban,Unemployed,Toys,Rainy,Morning,Bronze,74.14,3,0,First-Time Buyer
U12154,P587,32,Female,Suburban,Unemployed,Home Decor,Sunny,Evening,Bronze,129.17,3,2,First-Time Buyer
U12155,P802,18,Female,Urban,Student,Clothing,Cloudy,Afternoon,Gold,85.54,5,1,Premium Buyer
U12156,P126,29,Female,Rural,Student,Clothing,Rainy,Night,Gold,89.1,2,3,Bargain Hunter
U12157,P402,24,Female,Urban,Professional,Electronics,Cloudy,Afternoon,New,321.83,1,1,Premium Buyer
U12158,P441,32,Male,Urban,Unemployed,Clothing,Rainy,Afternoon,Gold,82.01,5,1,Premium Buyer
U12159,P979,38,Female,Urban,Professional,Electronics,Sunny,Night,Silver,272.72,1,3,Premium Buyer
U12160,P813,36,Female,Urban,Unemployed,Electronics,Cloudy,Afternoon,Gold,275.03,1,1,Premium Buyer
U12161,P289,46,Female,Rural,Professional,Home Decor,Rainy,Afternoon,Bronze,151.05,2,1,Bargain Hunter
U12162,P194,42,Female,Rural,Professional,Clothing,Cloudy,Evening,New,99.28,2,2,Bargain Hunter
U12163,P761,50,Male,Suburban,Unemployed,Clothing,Snowy,Afternoon,Gold,79.3,5,1,Premium Buyer
U12164,P620,49,Female,Rural,Student,Home Decor,Cloudy,Morning,Gold,128.99,2,0,Bargain Hunter
U12165,P648,52,Female,Rural,Retired,Home Decor,Rainy,Night,Gold,139.99,2,3,Bargain Hunter
U12166,P845,61,Male,Suburban,Professional,Clothing,Cloudy,Evening,Bronze,99.89,5,2,Premium Buyer
U12167,P345,55,Female,Rural,Retired,Clothing,Rainy,Morning,New,106.96,2,0,Bargain Hunter
U12168,P170,43,Male,Urban,Unemployed,Electronics,Cloudy,Afternoon,New,281.33,1,1,Premium Buyer
U12169,P482,28,Male,Suburban,Professional,Groceries,Cloudy,Afternoon,Platinum,43.23,4,1,Impulsive Buyer
U12170,P120,52,Male,Suburban,Unemployed,Electronics,Sunny,Morning,Bronze,257.3,1,0,Premium Buyer
U12171,P832,25,Female,Urban,Professional,Toys,Sunny,Morning,Gold,72.93,0,0,Budget Buyer
U12172,P439,63,Female,Rural,Student,Toys,Cloudy,Evening,Platinum,60.66,2,2,Bargain Hunter
U12173,P855,31,Female,Urban,Professional,Groceries,Sunny,Afternoon,Bronze,48.67,0,1,Budget Buyer
U12174,P536,27,Female,Rural,Professional,Home Decor,Sunny,Afternoon,Gold,122.22,2,1,Bargain Hunter
U12175,P380,19,Male,Urban,Professional,Toys,Snowy,Afternoon,New,74.16,0,1,Budget Buyer
U12176,P644,63,Male,Urban,Unemployed,Home Decor,Rainy,Morning,Bronze,135.29,3,0,First-Time Buyer
U12177,P382,26,Male,Urban,Student,Home Decor,Rainy,Afternoon,Gold,126.81,3,1,First-Time Buyer
U12178,P167,20,Female,Rural,Unemployed,Electronics,Snowy,Night,Bronze,308.92,1,3,Premium Buyer
U12179,P515,38,Female,Urban,Retired,Home Decor,Cloudy,Night,Bronze,139.34,0,3,Budget Buyer
U12180,P170,43,Male,Suburban,Student,Groceries,Sunny,Evening,Silver,41.0,4,2,Impulsive Buyer
U12181,P683,25,Female,Suburban,Professional,Electronics,Rainy,Evening,Silver,244.28,1,2,Premium Buyer
U12182,P440,19,Female,Urban,Professional,Groceries,Snowy,Morning,Bronze,44.74,0,0,Budget Buyer
U12183,P803,23,Male,Rural,Professional,Home Decor,Rainy,Night,Bronze,129.73,2,3,Bargain Hunter
U12184,P788,45,Female,Urban,Retired,Toys,Cloudy,Morning,New,77.94,0,0,Budget Buyer
U12185,P591,46,Female,Suburban,Retired,Home Decor,Snowy,Evening,Platinum,117.22,4,2,Impulsive Buyer
U12186,P696,43,Female,Urban,Professional,Groceries,Cloudy,Morning,Silver,49.25,4,0,Impulsive Buyer
U12187,P295,42,Male,Urban,Professional,Clothing,Cloudy,Morning,Silver,86.51,5,0,Premium Buyer
U12188,P784,29,Female,Urban,Retired,Clothing,Snowy,Afternoon,Bronze,96.88,5,1,Premium Buyer
U12189,P592,22,Female,Suburban,Unemployed,Toys,Rainy,Evening,Silver,76.59,4,2,Impulsive Buyer
U12190,P162,51,Male,Rural,Student,Groceries,Sunny,Afternoon,Bronze,47.62,2,1,Bargain Hunter
U12191,P252,54,Female,Urban,Student,Toys,Sunny,Evening,Bronze,78.99,3,2,First-Time Buyer
U12192,P405,32,Male,Urban,Retired,Electronics,Snowy,Afternoon,Bronze,312.04,1,1,Premium Buyer
U12193,P174,61,Female,Rural,Retired,Home Decor,Sunny,Evening,Bronze,137.49,2,2,Bargain Hunter
U12194,P542,53,Female,Urban,Unemployed,Electronics,Cloudy,Evening,Gold,233.28,1,2,Premium Buyer
U12195,P159,32,Female,Suburban,Professional,Clothing,Rainy,Night,Platinum,78.89,5,3,Premium Buyer
U12196,P837,60,Male,Suburban,Retired,Home Decor,Snowy,Evening,New,151.22,0,2,Budget Buyer
U12197,P746,40,Male,Urban,Unemployed,Electronics,Cloudy,Morning,Silver,274.32,1,0,Premium Buyer
U12198,P618,23,Male,Suburban,Retired,Clothing,Cloudy,Night,Gold,89.06,5,3,Premium Buyer
U12199,P539,63,Male,Rural,Professional,Electronics,Rainy,Afternoon,Platinum,259.11,1,1,Premium Buyer
U12200,P567,61,Male,Urban,Retired,Home Decor,Rainy,Morning,Bronze,142.5,0,0,Budget Buyer
U12201,P186,60,Female,Suburban,Professional,Electronics,Sunny,Morning,Platinum,222.88,1,0,Premium Buyer
U12202,P598,62,Male,Suburban,Unemployed,Home Decor,Rainy,Evening,Gold,125.04,3,2,First-Time Buyer
U12203,P341,38,Female,Urban,Student,Electronics,Snowy,Evening,Silver,251.39,1,2,Premium Buyer
U12204,P999,40,Male,Urban,Unemployed,Toys,Snowy,Morning,Bronze,71.17,3,0,First-Time Buyer
U12205,P141,60,Female,Suburban,Student,Electronics,Rainy,Night,Silver,243.09,1,3,Premium Buyer
U12206,P406,33,Female,Urban,Unemployed,Electronics,Rainy,Morning,Bronze,309.49,1,0,Premium Buyer
U12207,P313,64,Female,Urban,Student,Toys,Cloudy,Morning,Bronze,79.73,3,0,First-Time Buyer
U12208,P612,32,Other,Rural,Unemployed,Clothing,Snowy,Evening,Silver,82.8,2,2,Bargain Hunter
U12209,P537,42,Male,Suburban,Professional,Home Decor,Sunny,Evening,Silver,146.34,4,2,Impulsive Buyer
U12210,P143,53,Male,Rural,Student,Groceries,Cloudy,Evening,New,53.7,2,2,Bargain Hunter
U12211,P877,28,Male,Urban,Student,Clothing,Cloudy,Afternoon,Silver,97.38,5,1,Premium Buyer
U12212,P464,32,Male,Rural,Professional,Home Decor,Sunny,Morning,Platinum,110.34,2,0,Bargain Hunter
U12213,P854,21,Female,Suburban,Professional,Electronics,Sunny,Morning,Bronze,261.05,1,0,Premium Buyer
U12214,P462,38,Female,Rural,Student,Clothing,Rainy,Afternoon,Silver,82.22,2,1,Bargain Hunter
U12215,P733,30,Female,Rural,Student,Electronics,Rainy,Morning,Silver,295.21,1,0,Premium Buyer
U12216,P331,39,Male,Rural,Student,Clothing,Cloudy,Morning,Bronze,98.05,2,0,Bargain Hunter
U12217,P392,36,Other,Rural,Retired,Clothing,Snowy,Morning,Bronze,88.88,2,0,Bargain Hunter
U12218,P658,51,Female,Urban,Unemployed,Groceries,Snowy,Night,Gold,46.15,3,3,First-Time Buyer
U12219,P102,31,Male,Suburban,Professional,Toys,Cloudy,Afternoon,Bronze,75.14,0,1,Budget Buyer
U12220,P131,21,Male,Urban,Professional,Clothing,Snowy,Afternoon,Silver,95.14,5,1,Premium Buyer
U12221,P420,63,Female,Suburban,Unemployed,Electronics,Snowy,Morning,Silver,277.35,1,0,Premium Buyer
U12222,P294,44,Other,Rural,Professional,Groceries,Sunny,Evening,Silver,46.35,2,2,Bargain Hunter
U12223,P198,46,Male,Urban,Professional,Clothing,Rainy,Morning,Bronze,93.85,5,0,Premium Buyer
U12224,P929,64,Male,Suburban,Student,Toys,Rainy,Morning,Silver,70.49,4,0,Impulsive Buyer
U12225,P653,45,Female,Suburban,Professional,Electronics,Cloudy,Night,New,279.72,1,3,Premium Buyer
U12226,P235,52,Female,Urban,Retired,Groceries,Sunny,Night,Gold,38.85,0,3,Budget Buyer
U12227,P867,25,Male,Urban,Retired,Home Decor,Snowy,Evening,New,162.84,0,2,Budget Buyer
U12228,P593,33,Female,Urban,Student,Toys,Cloudy,Night,Gold,73.94,3,3,First-Time Buyer
U12229,P636,59,Female,Urban,Student,Home Decor,Cloudy,Morning,Gold,131.1,3,0,First-Time Buyer
U12230,P638,53,Female,Suburban,Professional,Home Decor,Snowy,Morning,New,146.64,0,0,Budget Buyer
U12231,P440,47,Female,Suburban,Student,Groceries,Rainy,Night,Gold,38.46,3,3,First-Time Buyer
U12232,P135,35,Female,Urban,Student,Groceries,Snowy,Night,Silver,44.53,4,3,Impulsive Buyer
U12233,P546,19,Male,Rural,Unemployed,Groceries,Cloudy,Afternoon,New,51.59,2,1,Bargain Hunter
U12234,P774,30,Female,Suburban,Student,Home Decor,Rainy,Morning,Platinum,115.21,4,0,Impulsive Buyer
U12235,P302,21,Male,Suburban,Retired,Electronics,Cloudy,Evening,Silver,261.49,1,2,Premium Buyer
U12236,P434,43,Female,Urban,Professional,Groceries,Sunny,Night,Bronze,47.24,0,3,Budget Buyer
U12237,P102,42,Male,Suburban,Student,Toys,Rainy,Night,Gold,67.93,3,3,First-Time Buyer
U12238,P369,47,Female,Urban,Unemployed,Groceries,Cloudy,Afternoon,New,52.43,3,1,First-Time Buyer
U12239,P698,28,Male,Suburban,Professional,Groceries,Cloudy,Afternoon,Gold,42.5,0,1,Budget Buyer
U12240,P902,24,Female,Suburban,Professional,Groceries,Sunny,Night,New,53.45,0,3,Budget Buyer
U12241,P313,48,Male,Urban,Professional,Home Decor,Snowy,Evening,Silver,134.53,4,2,Impulsive Buyer
U12242,P752,61,Female,Rural,Unemployed,Electronics,Rainy,Evening,New,271.91,1,2,Premium Buyer
U12243,P833,27,Female,Urban,Retired,Groceries,Cloudy,Night,Silver,41.77,4,3,Impulsive Buyer
U12244,P531,56,Female,Urban,Unemployed,Home Decor,Cloudy,Afternoon,Silver,140.89,4,1,Impulsive Buyer
U12245,P318,30,Female,Rural,Unemployed,Toys,Cloudy,Morning,New,79.23,2,0,Bargain Hunter
U12246,P411,48,Male,Urban,Professional,Electronics,Cloudy,Morning,New,297.67,1,0,Premium Buyer
U12247,P957,24,Female,Suburban,Unemployed,Home Decor,Snowy,Afternoon,Gold,139.69,3,1,First-Time Buyer
U12248,P202,59,Female,Suburban,Professional,Clothing,Snowy,Morning,Bronze,96.36,5,0,Premium Buyer
U12249,P316,59,Female,Urban,Student,Toys,Snowy,Afternoon,Silver,66.48,4,1,Impulsive Buyer
U12250,P256,53,Female,Rural,Student,Toys,Rainy,Evening,Bronze,74.99,2,2,Bargain Hunter
U12251,P864,37,Female,Urban,Unemployed,Clothing,Snowy,Morning,Bronze,96.17,5,0,Premium Buyer
U12252,P633,21,Male,Urban,Retired,Home Decor,Rainy,Night,Gold,115.71,0,3,Budget Buyer
U12253,P210,24,Female,Rural,Professional,Home Decor,Snowy,Night,Gold,124.05,2,3,Bargain Hunter
U12254,P231,18,Female,Suburban,Unemployed,Toys,Cloudy,Morning,Platinum,69.99,3,0,First-Time Buyer
U12255,P681,61,Female,Suburban,Unemployed,Home Decor,Sunny,Night,Gold,133.91,3,3,First-Time Buyer
U12256,P505,62,Female,Rural,Retired,Clothing,Rainy,Afternoon,New,97.44,2,1,Bargain Hunter
U12257,P472,59,Male,Urban,Professional,Home Decor,Sunny,Afternoon,New,142.86,0,1,Budget Buyer
U12258,P832,64,Male,Urban,Unemployed,Toys,Sunny,Night,New,76.53,3,3,First-Time Buyer
U12259,P971,30,Male,Urban,Retired,Home Decor,Cloudy,Morning,Platinum,127.88,4,0,Impulsive Buyer
U12260,P619,39,Male,Rural,Professional,Electronics,Cloudy,Morning,Silver,264.69,1,0,Premium Buyer
U12261,P143,38,Female,Urban,Student,Clothing,Rainy,Morning,New,106.86,5,0,Premium Buyer
U12262,P455,39,Female,Urban,Retired,Clothing,Rainy,Evening,Silver,97.36,5,2,Premium Buyer
U12263,P178,45,Male,Urban,Unemployed,Groceries,Rainy,Morning,Gold,42.2,3,0,First-Time Buyer
U12264,P162,26,Male,Urban,Student,Home Decor,Snowy,Morning,New,163.36,3,0,First-Time Buyer
U12265,P550,43,Female,Suburban,Professional,Clothing,Snowy,Afternoon,Bronze,91.2,5,1,Premium Buyer
U12266,P827,26,Female,Rural,Retired,Home Decor,Sunny,Evening,New,142.8,2,2,Bargain Hunter
U12267,P412,32,Female,Urban,Student,Electronics,Rainy,Afternoon,Platinum,221.15,1,1,Premium Buyer
U12268,P343,27,Female,Urban,Student,Toys,Sunny,Night,Bronze,72.14,3,3,First-Time Buyer
U12269,P124,41,Female,Suburban,Unemployed,Toys,Snowy,Night,Silver,75.93,4,3,Impulsive Buyer
U12270,P977,59,Male,Urban,Student,Groceries,Sunny,Morning,Platinum,39.23,4,0,Impulsive Buyer
U12271,P783,25,Male,Rural,Unemployed,Groceries,Sunny,Evening,Gold,39.51,2,2,Bargain Hunter
U12272,P504,41,Male,Suburban,Professional,Clothing,Rainy,Night,Bronze,87.53,5,3,Premium Buyer
U12273,P552,33,Male,Urban,Unemployed,Clothing,Rainy,Morning,Bronze,94.81,5,0,Premium Buyer
U12274,P690,43,Female,Rural,Retired,Clothing,Sunny,Evening,Gold,85.67,2,2,Bargain Hunter
U12275,P464,44,Female,Urban,Student,Electronics,Snowy,Night,Bronze,301.79,1,3,Premium Buyer
U12276,P727,54,Male,Urban,Professional,Groceries,Sunny,Night,Gold,44.33,0,3,Budget Buyer
U12277,P770,21,Female,Urban,Unemployed,Groceries,Snowy,Evening,Gold,39.67,3,2,First-Time Buyer
U12278,P429,41,Male,Rural,Unemployed,Toys,Sunny,Evening,Gold,64.97,2,2,Bargain Hunter
U12279,P646,36,Female,Suburban,Unemployed,Groceries,Sunny,Evening,New,51.94,3,2,First-Time Buyer
U12280,P921,53,Female,Urban,Professional,Groceries,Rainy,Evening,Silver,42.13,4,2,Impulsive Buyer
U12281,P759,56,Male,Rural,Professional,Electronics,Sunny,Night,Bronze,302.28,1,3,Premium Buyer
U12282,P824,27,Male,Suburban,Retired,Clothing,Snowy,Evening,Platinum,82.52,5,2,Premium Buyer
U12283,P621,42,Female,Urban,Professional,Electronics,Sunny,Afternoon,Silver,271.96,1,1,Premium Buyer
U12284,P810,35,Female,Suburban,Unemployed,Home Decor,Sunny,Afternoon,Bronze,146.61,3,1,First-Time Buyer
U12285,P935,36,Male,Suburban,Professional,Toys,Snowy,Night,Bronze,69.92,0,3,Budget Buyer
U12286,P276,53,Female,Suburban,Unemployed,Toys,Sunny,Night,Gold,68.65,3,3,First-Time Buyer
U12287,P345,27,Female,Urban,Retired,Toys,Sunny,Morning,Bronze,75.26,0,0,Budget Buyer
U12288,P783,50,Male,Urban,Retired,Clothing,Sunny,Night,Gold,85.22,5,3,Premium Buyer
U12289,P595,22,Male,Suburban,Unemployed,Clothing,Sunny,Evening,Gold,82.24,5,2,Premium Buyer
U12290,P605,64,Male,Rural,Professional,Clothing,Snowy,Evening,New,99.36,2,2,Bargain Hunter
U12291,P864,52,Female,Suburban,Professional,Toys,Cloudy,Night,Silver,77.52,4,3,Impulsive Buyer
U12292,P308,61,Other,Rural,Student,Toys,Snowy,Afternoon,Bronze,73.64,2,1,Bargain Hunter
U12293,P665,51,Female,Suburban,Retired,Toys,Snowy,Morning,Bronze,69.08,0,0,Budget Buyer
U12294,P809,50,Female,Rural,Retired,Home Decor,Cloudy,Night,Bronze,135.56,2,3,Bargain Hunter
U12295,P368,38,Female,Urban,Unemployed,Home Decor,Snowy,Night,Silver,133.77,4,3,Impulsive Buyer
U12296,P887,34,Female,Urban,Student,Toys,Sunny,Morning,New,80.54,3,0,First-Time Buyer
U12297,P560,39,Female,Urban,Professional,Clothing,Snowy,Afternoon,Gold,83.76,5,1,Premium Buyer
U12298,P277,54,Male,Urban,Unemployed,Clothing,Sunny,Night,Silver,95.88,5,3,Premium Buyer
U12299,P906,32,Female,Suburban,Professional,Home Decor,Rainy,Afternoon,Bronze,154.33,0,1,Budget Buyer
U12300,P529,52,Female,Rural,Professional,Home Decor,Sunny,Evening,Bronze,142.12,2,2,Bargain Hunter
U12301,P715,45,Female,Urban,Professional,Toys,Sunny,Afternoon,Silver,65.89,4,1,Impulsive Buyer
U12302,P680,24,Male,Rural,Student,Toys,Snowy,Evening,Gold,66.93,2,2,Bargain Hunter
U12303,P339,49,Female,Suburban,Retired,Clothing,Snowy,Morning,Bronze,88.94,5,0,Premium Buyer
U12304,P740,28,Female,Suburban,Retired,Groceries,Snowy,Night,Platinum,38.27,4,3,Impulsive Buyer
U12305,P149,27,Male,Suburban,Professional,Clothing,Rainy,Evening,Silver,95.99,5,2,Premium Buyer
U12306,P503,26,Female,Urban,Student,Clothing,Cloudy,Afternoon,Platinum,80.56,5,1,Premium Buyer
U12307,P676,31,Male,Urban,Professional,Toys,Sunny,Night,Platinum,68.21,4,3,Impulsive Buyer
U12308,P663,30,Female,Suburban,Professional,Groceries,Cloudy,Evening,Silver,49.37,4,2,Impulsive Buyer
U12309,P828,42,Female,Rural,Unemployed,Groceries,Cloudy,Evening,Silver,45.41,2,2,Bargain Hunter
U12310,P871,19,Female,Suburban,Student,Toys,Rainy,Afternoon,New,86.6,3,1,First-Time Buyer
U12311,P629,52,Male,Urban,Student,Electronics,Sunny,Evening,Platinum,248.81,1,2,Premium Buyer
U12312,P653,24,Male,Urban,Retired,Toys,Sunny,Morning,Gold,62.58,0,0,Budget Buyer
U12313,P513,38,Female,Rural,Retired,Home Decor,Rainy,Evening,Silver,132.78,2,2,Bargain Hunter
U12314,P568,35,Male,Urban,Professional,Groceries,Rainy,Afternoon,Bronze,49.01,0,1,Budget Buyer
U12315,P980,20,Female,Rural,Unemployed,Toys,Sunny,Night,Gold,70.79,2,3,Bargain Hunter
U12316,P154,59,Male,Suburban,Unemployed,Clothing,Rainy,Afternoon,Bronze,101.85,5,1,Premium Buyer
U12317,P275,56,Female,Suburban,Unemployed,Clothing,Snowy,Afternoon,Silver,92.47,5,1,Premium Buyer
U12318,P466,58,Female,Suburban,Professional,Clothing,Sunny,Night,New,91.8,5,3,Premium Buyer
U12319,P438,28,Male,Urban,Retired,Toys,Cloudy,Evening,Gold,63.14,0,2,Budget Buyer
U12320,P168,56,Female,Suburban,Student,Electronics,Snowy,Morning,Gold,246.24,1,0,Premium Buyer
U12321,P685,41,Female,Suburban,Professional,Home Decor,Cloudy,Afternoon,Bronze,136.63,0,1,Budget Buyer
U12322,P245,63,Female,Suburban,Unemployed,Clothing,Rainy,Afternoon,New,94.43,5,1,Premium Buyer
U12323,P452,36,Male,Rural,Unemployed,Toys,Cloudy,Morning,New,81.88,2,0,Bargain Hunter
U12324,P454,21,Female,Urban,Professional,Electronics,Snowy,Afternoon,Silver,266.2,1,1,Premium Buyer
U12325,P585,43,Male,Suburban,Unemployed,Groceries,Rainy,Night,New,51.85,3,3,First-Time Buyer
U12326,P226,55,Male,Urban,Student,Groceries,Snowy,Evening,Bronze,46.43,3,2,First-Time Buyer
U12327,P321,59,Male,Urban,Professional,Home Decor,Rainy,Night,Gold,121.74,0,3,Budget Buyer
U12328,P619,49,Female,Suburban,Student,Toys,Sunny,Afternoon,New,80.81,3,1,First-Time Buyer
U12329,P354,56,Male,Urban,Retired,Toys,Cloudy,Night,Silver,66.19,4,3,Impulsive Buyer
U12330,P819,62,Female,Suburban,Unemployed,Clothing,Cloudy,Afternoon,Bronze,104.28,5,1,Premium Buyer
U12331,P712,63,Male,Urban,Unemployed,Electronics,Sunny,Evening,New,309.34,1,2,Premium Buyer
U12332,P702,53,Male,Urban,Retired,Home Decor,Sunny,Night,Silver,124.8,4,3,Impulsive Buyer
U12333,P278,57,Female,Urban,Retired,Electronics,Cloudy,Night,Silver,276.61,1,3,Premium Buyer
U12334,P115,54,Male,Urban,Retired,Home Decor,Sunny,Morning,Bronze,130.37,0,0,Budget Buyer
U12335,P425,50,Female,Rural,Unemployed,Toys,Rainy,Morning,New,80.1,2,0,Bargain Hunter
U12336,P549,53,Male,Suburban,Retired,Toys,Cloudy,Afternoon,Bronze,72.82,0,1,Budget Buyer
U12337,P885,20,Male,Rural,Professional,Home Decor,Snowy,Night,Bronze,148.22,2,3,Bargain Hunter
U12338,P752,26,Male,Urban,Retired,Electronics,Sunny,Evening,Bronze,284.26,1,2,Premium Buyer
U12339,P981,25,Male,Suburban,Professional,Groceries,Rainy,Evening,New,52.86,0,2,Budget Buyer
U12340,P772,50,Male,Suburban,Professional,Groceries,Cloudy,Morning,Silver,42.57,4,0,Impulsive Buyer
U12341,P404,23,Female,Urban,Student,Clothing,Cloudy,Morning,Bronze,97.97,5,0,Premium Buyer
U12342,P968,58,Female,Suburban,Professional,Clothing,Rainy,Morning,Silver,93.38,5,0,Premium Buyer
U12343,P992,56,Female,Suburban,Professional,Electronics,Sunny,Evening,Silver,268.79,1,2,Premium Buyer
U12344,P916,21,Female,Urban,Retired,Toys,Cloudy,Evening,New,85.73,0,2,Budget Buyer
U12345,P272,30,Female,Suburban,Unemployed,Electronics,Sunny,Evening,Silver,250.92,1,2,Premium Buyer
U12346,P773,19,Female,Urban,Retired,Home Decor,Rainy,Afternoon,Silver,141.98,4,1,Impulsive Buyer
U12347,P396,22,Male,Urban,Student,Groceries,Snowy,Night,New,46.32,3,3,First-Time Buyer
U12348,P783,61,Male,Urban,Student,Clothing,Rainy,Afternoon,New,93.14,5,1,Premium Buyer
U12349,P889,44,Male,Rural,Unemployed,Electronics,Sunny,Night,Silver,253.88,1,3,Premium Buyer
