User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount
U11296,P606,22,Female,Suburban,Unemployed,Clothing,Rainy,Evening,Gold,91.45
U11297,P809,37,Male,Rural,Student,Groceries,Snowy,Evening,Silver,44.54
U11298,P439,28,Female,Suburban,Retired,Electronics,Sunny,Night,Platinum,244.74
U11299,P877,59,Female,Suburban,Student,Clothing,Sunny,Evening,Platinum,83.74
U11300,P427,19,Female,Suburban,Retired,Toys,Cloudy,Night,Bronze,81.4
U11301,P702,20,Male,Urban,Professional,Home Decor,Cloudy,Night,Silver,139.01
U11302,P589,40,Female,Urban,Unemployed,Groceries,Sunny,Night,Gold,43.6
U11303,P512,29,Male,Urban,Unemployed,Home Decor,Cloudy,Afternoon,Bronze,156.4
U11304,P265,37,Male,Urban,Professional,Toys,Rainy,Morning,New,85.8
U11305,P731,22,Female,Urban,Professional,Toys,Snowy,Evening,Bronze,79.55
U11306,P591,54,Female,Rural,Unemployed,Electronics,Sunny,Morning,Bronze,303.92
U11307,P374,55,Male,Rural,Professional,Clothing,Sunny,Evening,Gold,93.5
U11308,P529,47,Female,Urban,Student,Groceries,Cloudy,Evening,Bronze,47.55
U11309,P111,26,Male,Urban,Student,Electronics,Sunny,Afternoon,Gold,265.48
U11310,P504,51,Male,Urban,Retired,Home Decor,Cloudy,Evening,Silver,143.46
U11311,P540,61,Male,Rural,Retired,Clothing,Rainy,Morning,Silver,89.0
U11312,P284,52,Female,Urban,Retired,Groceries,Sunny,Morning,Gold,46.37
U11313,P904,39,Female,Suburban,Student,Home Decor,Rainy,Evening,New,146.47
U11314,P537,61,Male,Suburban,Unemployed,Groceries,Rainy,Morning,New,47.43
U11315,P603,41,Male,Suburban,Retired,Groceries,Sunny,Night,New,51.77
U11316,P736,34,Female,Urban,Student,Clothing,Cloudy,Morning,New,91.61
U11317,P273,27,Male,Urban,Unemployed,Home Decor,Cloudy,Night,Silver,124.92
U11318,P711,47,Male,Urban,Professional,Electronics,Rainy,Night,Bronze,311.82
U11319,P188,63,Female,Urban,Student,Electronics,Cloudy,Morning,Gold,243.86
U11320,P180,40,Male,Rural,Professional,Electronics,Cloudy,Night,Gold,231.19
U11321,P103,49,Female,Urban,Retired,Groceries,Rainy,Morning,Bronze,47.26
U11322,P318,34,Male,Urban,Unemployed,Toys,Sunny,Morning,New,85.88
U11323,P862,34,Female,Rural,Student,Clothing,Sunny,Evening,Silver,87.0
U11324,P348,31,Female,Urban,Retired,Electronics,Snowy,Morning,Gold,250.89
U11325,P777,26,Female,Urban,Retired,Clothing,Sunny,Morning,Silver,83.82
U11326,P211,57,Male,Rural,Unemployed,Groceries,Cloudy,Evening,New,48.46
U11327,P942,19,Female,Suburban,Professional,Clothing,Snowy,Afternoon,New,109.31
U11328,P369,62,Female,Urban,Retired,Electronics,Snowy,Morning,New,322.63
U11329,P939,42,Female,Suburban,Unemployed,Electronics,Snowy,Afternoon,Bronze,298.67
U11330,P918,56,Female,Suburban,Unemployed,Groceries,Sunny,Afternoon,Silver,47.58
U11331,P222,26,Female,Urban,Student,Groceries,Snowy,Evening,Gold,43.94
U11332,P767,39,Female,Suburban,Retired,Home Decor,Snowy,Afternoon,New,138.54
U11333,P947,60,Male,Suburban,Professional,Groceries,Snowy,Afternoon,New,46.17
U11334,P291,63,Male,Rural,Professional,Toys,Sunny,Night,Gold,68.51
U11335,P811,21,Female,Rural,Retired,Toys,Sunny,Afternoon,Platinum,65.22
U11336,P247,43,Male,Urban,Professional,Electronics,Sunny,Evening,Silver,295.48
U11337,P928,46,Other,Suburban,Unemployed,Groceries,Sunny,Morning,Gold,42.08
U11338,P169,62,Female,Urban,Unemployed,Toys,Rainy,Night,Bronze,82.35
U11339,P207,51,Female,Urban,Retired,Toys,Sunny,Evening,Platinum,70.28
U11340,P797,40,Male,Urban,Professional,Home Decor,Cloudy,Evening,Platinum,128.27
U11341,P355,54,Male,Suburban,Unemployed,Groceries,Snowy,Night,Gold,41.64
U11342,P427,28,Female,Suburban,Retired,Home Decor,Sunny,Night,New,157.6
U11343,P394,23,Female,Urban,Unemployed,Clothing,Cloudy,Evening,Silver,90.82
U11344,P590,35,Other,Rural,Retired,Home Decor,Cloudy,Morning,New,140.96
U11345,P754,38,Male,Suburban,Student,Clothing,Cloudy,Afternoon,Silver,83.33
U11346,P382,59,Male,Suburban,Student,Clothing,Rainy,Morning,New,91.4
U11347,P902,53,Male,Urban,Retired,Groceries,Rainy,Afternoon,Silver,43.44
U11348,P715,58,Female,Suburban,Student,Clothing,Rainy,Morning,New,103.78
U11349,P821,55,Male,Rural,Student,Clothing,Cloudy,Night,Gold,92.04
U11350,P732,51,Male,Urban,Professional,Home Decor,Sunny,Night,Gold,122.92
U11351,P221,34,Male,Urban,Student,Groceries,Cloudy,Night,New,50.31
U11352,P558,54,Male,Rural,Professional,Groceries,Rainy,Evening,Gold,42.23
U11353,P166,42,Other,Suburban,Student,Clothing,Rainy,Evening,New,92.18
U11354,P466,55,Female,Suburban,Student,Home Decor,Rainy,Afternoon,New,157.81
U11355,P176,29,Male,Urban,Unemployed,Home Decor,Sunny,Night,Silver,135.52
U11356,P878,40,Male,Suburban,Retired,Home Decor,Cloudy,Evening,Silver,146.27
U11357,P565,59,Male,Urban,Student,Home Decor,Rainy,Evening,New,160.06
U11358,P697,39,Male,Urban,Retired,Electronics,Cloudy,Night,Bronze,272.36
U11359,P917,38,Male,Urban,Retired,Clothing,Cloudy,Morning,Bronze,91.44
U11360,P751,44,Female,Urban,Unemployed,Clothing,Rainy,Night,Platinum,80.59
U11361,P924,48,Male,Suburban,Retired,Clothing,Snowy,Afternoon,Bronze,87.88
U11362,P636,23,Male,Rural,Retired,Groceries,Snowy,Night,Bronze,45.14
U11363,P759,44,Male,Urban,Student,Groceries,Snowy,Morning,Silver,47.89
U11364,P548,57,Female,Suburban,Unemployed,Home Decor,Rainy,Morning,Gold,118.65
U11365,P220,51,Female,Urban,Retired,Groceries,Cloudy,Night,New,50.46
U11366,P132,29,Female,Urban,Student,Toys,Snowy,Evening,New,78.3
U11367,P683,62,Female,Rural,Unemployed,Clothing,Sunny,Morning,Bronze,89.32
U11368,P458,24,Female,Urban,Student,Clothing,Snowy,Afternoon,Silver,98.46
U11369,P748,27,Male,Urban,Unemployed,Electronics,Sunny,Evening,New,319.51
U11370,P601,62,Female,Urban,Unemployed,Electronics,Snowy,Afternoon,Bronze,271.7
U11371,P287,34,Male,Suburban,Professional,Toys,Snowy,Afternoon,New,84.56
U11372,P191,43,Male,Urban,Professional,Electronics,Snowy,Afternoon,Silver,243.35
U11373,P765,38,Female,Urban,Professional,Home Decor,Sunny,Afternoon,Bronze,136.16
U11374,P962,45,Male,Rural,Retired,Home Decor,Sunny,Morning,Gold,117.5
U11375,P201,63,Female,Urban,Student,Clothing,Snowy,Evening,Silver,88.63
U11376,P729,19,Male,Urban,Unemployed,Home Decor,Sunny,Night,Silver,138.72
U11377,P790,60,Female,Urban,Student,Electronics,Cloudy,Morning,Silver,252.25
U11378,P173,18,Female,Urban,Retired,Toys,Snowy,Evening,Silver,68.24
U11379,P213,53,Other,Suburban,Professional,Home Decor,Cloudy,Night,New,146.78
U11380,P890,43,Female,Suburban,Professional,Clothing,Rainy,Night,Gold,87.22
U11381,P708,46,Female,Suburban,Student,Clothing,Rainy,Morning,Platinum,76.97
U11382,P927,38,Female,Urban,Student,Electronics,Rainy,Evening,Silver,275.48
U11383,P727,28,Male,Urban,Unemployed,Home Decor,Cloudy,Afternoon,New,145.48
U11384,P506,57,Male,Urban,Student,Electronics,Sunny,Afternoon,Silver,256.92
U11385,P534,28,Female,Urban,Unemployed,Clothing,Rainy,Night,Bronze,101.75
U11386,P396,53,Other,Urban,Unemployed,Toys,Snowy,Morning,New,78.13
U11387,P961,56,Female,Urban,Professional,Home Decor,Snowy,Morning,Gold,138.17
U11388,P122,57,Female,Urban,Student,Toys,Sunny,Afternoon,Gold,65.36
U11389,P704,52,Female,Suburban,Professional,Home Decor,Snowy,Morning,Gold,128.59
U11390,P478,51,Male,Urban,Unemployed,Clothing,Cloudy,Morning,Gold,77.41
U11391,P965,64,Male,Urban,Professional,Home Decor,Rainy,Evening,Bronze,147.64
U11392,P716,41,Male,Urban,Professional,Clothing,Cloudy,Evening,Silver,95.32
U11393,P906,39,Male,Urban,Unemployed,Groceries,Snowy,Night,Bronze,51.98
U11394,P384,22,Female,Suburban,Retired,Clothing,Cloudy,Evening,Gold,90.72
U11395,P391,50,Other,Urban,Retired,Clothing,Sunny,Morning,Silver,86.63
U11396,P324,53,Female,Urban,Student,Home Decor,Cloudy,Afternoon,Silver,136.53
U11397,P195,64,Male,Urban,Professional,Toys,Snowy,Afternoon,Bronze,77.4
U11398,P397,37,Male,Urban,Student,Clothing,Snowy,Afternoon,Silver,82.02
U11399,P348,36,Male,Suburban,Professional,Home Decor,Rainy,Night,Silver,123.46
U11400,P887,52,Female,Rural,Student,Clothing,Cloudy,Afternoon,Gold,82.04
U11401,P959,60,Male,Urban,Student,Electronics,Sunny,Evening,New,314.67
U11402,P826,34,Male,Suburban,Unemployed,Electronics,Rainy,Evening,Silver,258.42
U11403,P851,62,Male,Urban,Retired,Electronics,Snowy,Morning,Gold,274.08
U11404,P376,60,Male,Urban,Retired,Electronics,Cloudy,Night,New,308.7
U11405,P738,51,Female,Urban,Retired,Toys,Sunny,Afternoon,Platinum,63.59
U11406,P334,26,Male,Rural,Unemployed,Clothing,Snowy,Morning,Bronze,95.77
U11407,P417,43,Male,Urban,Retired,Electronics,Snowy,Afternoon,Platinum,231.91
U11408,P898,19,Male,Rural,Unemployed,Home Decor,Rainy,Afternoon,Gold,139.58
U11409,P893,26,Male,Urban,Professional,Electronics,Snowy,Morning,Gold,238.47
U11410,P893,26,Female,Urban,Unemployed,Groceries,Sunny,Evening,Bronze,50.92
U11411,P929,57,Female,Suburban,Student,Groceries,Sunny,Morning,Bronze,49.19
U11412,P667,34,Male,Rural,Student,Toys,Rainy,Night,Bronze,79.22
U11413,P228,18,Female,Rural,Professional,Groceries,Rainy,Morning,Gold,45.35
U11414,P439,42,Male,Suburban,Professional,Home Decor,Sunny,Afternoon,New,139.09
U11415,P688,60,Female,Urban,Student,Electronics,Rainy,Evening,Silver,280.54
U11416,P521,57,Male,Urban,Retired,Groceries,Snowy,Morning,Gold,44.85
U11417,P640,59,Male,Urban,Retired,Groceries,Sunny,Evening,Silver,49.36
U11418,P809,42,Female,Urban,Retired,Toys,Rainy,Evening,Gold,71.37
U11419,P802,56,Female,Rural,Professional,Groceries,Sunny,Evening,Silver,49.07
U11420,P354,52,Female,Suburban,Student,Electronics,Snowy,Evening,Silver,288.89
U11421,P463,20,Male,Rural,Unemployed,Clothing,Rainy,Afternoon,Silver,96.76
U11422,P616,54,Male,Urban,Professional,Electronics,Sunny,Afternoon,Gold,276.26
U11423,P723,61,Other,Suburban,Student,Groceries,Snowy,Afternoon,New,50.31
U11424,P279,61,Male,Rural,Retired,Groceries,Rainy,Afternoon,Bronze,49.5
U11425,P697,47,Male,Urban,Retired,Groceries,Sunny,Afternoon,Platinum,36.99
U11426,P434,55,Male,Urban,Retired,Toys,Snowy,Night,New,77.7
U11427,P266,51,Male,Suburban,Student,Home Decor,Snowy,Night,Bronze,153.31
U11428,P217,29,Male,Suburban,Retired,Electronics,Snowy,Morning,Silver,295.79
U11429,P754,36,Female,Rural,Student,Groceries,Cloudy,Evening,Gold,39.2
U11430,P856,54,Male,Urban,Professional,Clothing,Snowy,Night,New,101.72
U11431,P302,61,Female,Urban,Unemployed,Toys,Snowy,Afternoon,New,83.75
U11432,P674,34,Male,Urban,Retired,Home Decor,Rainy,Evening,Silver,135.43
U11433,P324,27,Male,Urban,Professional,Groceries,Cloudy,Afternoon,Silver,42.6
U11434,P604,64,Female,Suburban,Professional,Electronics,Snowy,Afternoon,Bronze,258.88
U11435,P894,29,Female,Urban,Student,Clothing,Rainy,Morning,Platinum,87.22
U11436,P608,33,Female,Rural,Professional,Toys,Rainy,Evening,Silver,68.21
U11437,P103,41,Female,Rural,Student,Electronics,Sunny,Afternoon,Silver,259.15
U11438,P689,36,Male,Urban,Student,Electronics,Sunny,Afternoon,Bronze,293.14
U11439,P840,25,Female,Urban,Professional,Toys,Cloudy,Morning,Platinum,63.09
U11440,P546,48,Female,Suburban,Student,Electronics,Rainy,Evening,Bronze,280.64
U11441,P175,38,Male,Suburban,Student,Clothing,Snowy,Night,Gold,77.9
U11442,P591,34,Female,Urban,Student,Clothing,Snowy,Evening,New,109.84
U11443,P772,40,Female,Urban,Professional,Electronics,Rainy,Afternoon,Silver,258.36
U11444,P121,54,Male,Suburban,Unemployed,Groceries,Cloudy,Night,Silver,41.49
U11445,P329,33,Male,Suburban,Student,Electronics,Snowy,Morning,New,310.89
U11446,P670,23,Male,Urban,Retired,Groceries,Cloudy,Morning,Bronze,49.9
U11447,P512,25,Female,Suburban,Professional,Electronics,Rainy,Afternoon,New,271.52
U11448,P762,42,Male,Rural,Professional,Home Decor,Cloudy,Evening,Gold,121.62
U11449,P309,35,Male,Urban,Student,Clothing,Sunny,Afternoon,Silver,84.5
U11450,P576,42,Male,Suburban,Professional,Electronics,Cloudy,Evening,Bronze,301.46
U11451,P991,29,Female,Urban,Retired,Clothing,Cloudy,Morning,Silver,84.31
U11452,P766,32,Female,Urban,Unemployed,Toys,Snowy,Afternoon,Bronze,71.98
U11453,P764,43,Female,Urban,Professional,Home Decor,Cloudy,Afternoon,Bronze,156.37
U11454,P132,58,Male,Urban,Professional,Groceries,Snowy,Night,Silver,46.82
U11455,P727,62,Female,Rural,Professional,Toys,Snowy,Afternoon,Bronze,74.29
U11456,P406,43,Female,Suburban,Student,Home Decor,Sunny,Evening,New,157.62
U11457,P147,64,Female,Urban,Retired,Toys,Snowy,Night,Platinum,63.57
U11458,P358,49,Male,Urban,Unemployed,Clothing,Rainy,Evening,Bronze,89.54
U11459,P293,27,Male,Suburban,Retired,Home Decor,Snowy,Night,Silver,134.68
U11460,P844,33,Female,Urban,Retired,Toys,Rainy,Morning,Gold,71.7
U11461,P193,24,Male,Urban,Professional,Groceries,Snowy,Evening,Silver,42.11
U11462,P651,34,Female,Suburban,Unemployed,Home Decor,Rainy,Evening,Silver,134.61
U11463,P875,40,Female,Rural,Retired,Home Decor,Sunny,Afternoon,New,138.58
U11464,P725,43,Female,Urban,Unemployed,Toys,Cloudy,Morning,Bronze,81.21
U11465,P823,38,Female,Suburban,Student,Electronics,Snowy,Night,Silver,287.22
U11466,P161,39,Female,Urban,Professional,Groceries,Sunny,Night,Bronze,49.15
U11467,P104,24,Male,Suburban,Student,Groceries,Sunny,Morning,Silver,48.78
U11468,P478,31,Male,Suburban,Unemployed,Toys,Snowy,Afternoon,Silver,70.56
U11469,P269,32,Male,Rural,Professional,Clothing,Snowy,Evening,Gold,78.74
U11470,P989,24,Female,Suburban,Student,Clothing,Rainy,Evening,Bronze,104.04
U11471,P897,26,Male,Urban,Professional,Electronics,Snowy,Afternoon,Platinum,240.63
U11472,P112,25,Male,Urban,Student,Electronics,Snowy,Night,Platinum,238.82
U11473,P720,40,Female,Urban,Retired,Toys,Rainy,Afternoon,New,73.02
U11474,P853,46,Female,Suburban,Professional,Clothing,Rainy,Evening,Bronze,96.34
U11475,P406,35,Other,Rural,Unemployed,Groceries,Snowy,Morning,New,51.45
U11476,P780,48,Female,Suburban,Professional,Clothing,Snowy,Night,Bronze,94.49
U11477,P659,47,Female,Suburban,Unemployed,Toys,Snowy,Afternoon,Silver,77.91
U11478,P892,56,Female,Urban,Student,Clothing,Cloudy,Evening,Silver,94.36
U11479,P733,52,Other,Urban,Student,Home Decor,Cloudy,Night,New,136.16
U11480,P292,35,Female,Urban,Unemployed,Toys,Sunny,Afternoon,Silver,72.61
U11481,P750,59,Female,Urban,Student,Home Decor,Sunny,Morning,Gold,140.09
U11482,P107,56,Female,Urban,Professional,Toys,Snowy,Night,Silver,67.68
U11483,P693,34,Female,Suburban,Student,Groceries,Rainy,Morning,Bronze,48.61
U11484,P181,31,Male,Urban,Unemployed,Toys,Snowy,Evening,New,76.38
U11485,P686,48,Male,Suburban,Unemployed,Toys,Snowy,Night,Silver,70.15
U11486,P927,41,Male,Suburban,Retired,Toys,Sunny,Morning,Silver,65.28
U11487,P749,52,Male,Urban,Unemployed,Toys,Snowy,Afternoon,Gold,70.56
U11488,P796,61,Male,Suburban,Student,Electronics,Snowy,Morning,New,315.94
U11489,P499,62,Male,Urban,Unemployed,Home Decor,Sunny,Evening,Silver,142.37
U11490,P288,51,Male,Urban,Student,Toys,Sunny,Afternoon,Bronze,83.15
U11491,P929,20,Female,Urban,Student,Toys,Rainy,Morning,Gold,72.6
U11492,P860,54,Female,Urban,Retired,Electronics,Rainy,Night,Gold,240.09
U11493,P216,60,Male,Suburban,Student,Clothing,Rainy,Morning,Platinum,75.69
U11494,P545,57,Female,Rural,Unemployed,Electronics,Cloudy,Night,Gold,268.67
U11495,P721,43,Female,Urban,Unemployed,Electronics,Cloudy,Night,Silver,284.95
U11496,P994,40,Female,Urban,Unemployed,Electronics,Snowy,Morning,Platinum,221.91
U11497,P674,61,Female,Urban,Student,Toys,Rainy,Evening,New,72.11
U11498,P256,56,Male,Suburban,Unemployed,Electronics,Sunny,Night,New,294.08
U11499,P987,32,Male,Urban,Professional,Electronics,Rainy,Evening,New,311.68
U11500,P935,21,Male,Suburban,Professional,Electronics,Snowy,Night,Bronze,305.9
U11501,P967,46,Male,Suburban,Unemployed,Toys,Cloudy,Night,Gold,63.45
U11502,P923,39,Female,Urban,Student,Groceries,Cloudy,Morning,Bronze,50.5
U11503,P995,42,Male,Rural,Unemployed,Groceries,Snowy,Night,Gold,44.07
U11504,P627,30,Male,Urban,Professional,Clothing,Rainy,Afternoon,Gold,79.32
U11505,P520,35,Male,Rural,Student,Toys,Snowy,Morning,Gold,73.08
U11506,P778,50,Male,Urban,Unemployed,Electronics,Snowy,Afternoon,New,325.98
U11507,P631,33,Female,Urban,Student,Electronics,Cloudy,Afternoon,Silver,257.35
U11508,P326,62,Female,Suburban,Unemployed,Electronics,Cloudy,Night,Gold,237.08
U11509,P624,59,Male,Suburban,Retired,Groceries,Cloudy,Evening,Bronze,51.94
U11510,P629,61,Male,Rural,Student,Electronics,Snowy,Morning,Gold,230.67
U11511,P640,19,Male,Urban,Professional,Electronics,Rainy,Evening,Gold,277.87
U11512,P724,52,Male,Rural,Professional,Groceries,Snowy,Morning,New,47.16
U11513,P225,59,Female,Urban,Professional,Electronics,Rainy,Afternoon,Bronze,281.47
U11514,P552,51,Male,Urban,Professional,Clothing,Rainy,Night,Bronze,91.36
U11515,P441,47,Female,Urban,Unemployed,Home Decor,Snowy,Night,Gold,118.67
U11516,P698,30,Female,Suburban,Unemployed,Clothing,Rainy,Night,New,97.05
U11517,P436,30,Male,Suburban,Student,Toys,Rainy,Evening,Silver,72.57
U11518,P796,35,Male,Urban,Retired,Clothing,Snowy,Night,New,91.88
U11519,P900,49,Other,Urban,Retired,Clothing,Cloudy,Night,Silver,95.57
U11520,P311,49,Female,Urban,Student,Groceries,Snowy,Evening,New,53.0
U11521,P590,52,Female,Urban,Professional,Toys,Cloudy,Evening,Silver,76.28
U11522,P473,56,Female,Urban,Retired,Clothing,Rainy,Night,Bronze,98.54
U11523,P432,63,Female,Suburban,Retired,Home Decor,Cloudy,Night,Silver,133.79
U11524,P914,46,Male,Suburban,Student,Clothing,Cloudy,Afternoon,Bronze,101.34
U11525,P145,46,Female,Rural,Professional,Electronics,Sunny,Night,Gold,272.94
U11526,P451,61,Male,Urban,Unemployed,Groceries,Sunny,Evening,Gold,40.68
U11527,P558,33,Female,Urban,Unemployed,Electronics,Cloudy,Morning,Gold,254.03
U11528,P795,61,Other,Urban,Retired,Toys,Sunny,Night,Bronze,71.49
U11529,P303,64,Female,Suburban,Unemployed,Toys,Cloudy,Morning,New,76.09
U11530,P462,27,Male,Urban,Student,Groceries,Sunny,Night,Silver,42.65
U11531,P179,47,Male,Rural,Retired,Clothing,Rainy,Night,Gold,90.56
U11532,P900,42,Female,Suburban,Retired,Toys,Snowy,Afternoon,New,76.01
U11533,P588,56,Female,Urban,Professional,Home Decor,Sunny,Night,Bronze,143.82
U11534,P106,37,Female,Urban,Unemployed,Groceries,Snowy,Evening,Gold,43.59
U11535,P323,22,Other,Suburban,Professional,Electronics,Sunny,Night,Silver,283.21
U11536,P141,18,Female,Suburban,Retired,Home Decor,Cloudy,Morning,Silver,122.28
U11537,P436,47,Male,Urban,Unemployed,Groceries,Sunny,Night,Silver,44.78
U11538,P206,20,Male,Urban,Professional,Home Decor,Sunny,Evening,Bronze,136.59
U11539,P344,62,Male,Suburban,Unemployed,Groceries,Snowy,Night,Gold,45.34
U11540,P736,31,Female,Suburban,Retired,Electronics,Snowy,Morning,Gold,231.37
U11541,P663,47,Female,Urban,Retired,Clothing,Sunny,Night,Platinum,75.31
U11542,P217,21,Female,Urban,Retired,Groceries,Snowy,Afternoon,New,48.16
U11543,P455,35,Male,Urban,Student,Toys,Sunny,Night,Silver,65.92
U11544,P306,54,Male,Rural,Professional,Electronics,Cloudy,Morning,New,293.73
U11545,P967,42,Male,Urban,Professional,Electronics,Cloudy,Morning,Platinum,251.7
U11546,P743,18,Female,Suburban,Retired,Home Decor,Rainy,Morning,Bronze,134.3
U11547,P212,63,Male,Suburban,Professional,Toys,Snowy,Afternoon,Platinum,67.26
U11548,P498,32,Male,Urban,Retired,Home Decor,Sunny,Night,New,150.87
U11549,P951,26,Male,Suburban,Professional,Electronics,Cloudy,Morning,New,290.68
U11550,P767,32,Female,Urban,Unemployed,Groceries,Rainy,Afternoon,Platinum,38.95
U11551,P590,41,Male,Suburban,Professional,Toys,Rainy,Afternoon,Platinum,59.09
U11552,P466,21,Female,Suburban,Retired,Electronics,Sunny,Morning,Gold,242.24
U11553,P361,29,Female,Urban,Professional,Toys,Rainy,Evening,Bronze,79.51
U11554,P935,54,Female,Urban,Unemployed,Groceries,Rainy,Night,New,53.63
U11555,P695,54,Female,Suburban,Unemployed,Clothing,Sunny,Morning,Gold,81.02
U11556,P396,60,Male,Urban,Unemployed,Home Decor,Rainy,Night,Silver,137.39
U11557,P886,23,Male,Urban,Retired,Home Decor,Rainy,Afternoon,Gold,115.64
U11558,P475,56,Female,Urban,Student,Electronics,Sunny,Night,Bronze,260.91
U11559,P281,63,Female,Rural,Retired,Electronics,Sunny,Evening,Bronze,311.47
U11560,P702,41,Other,Suburban,Unemployed,Groceries,Cloudy,Night,Gold,45.87
U11561,P151,28,Female,Suburban,Professional,Electronics,Rainy,Morning,Bronze,261.13
U11562,P235,30,Male,Urban,Unemployed,Electronics,Cloudy,Morning,Silver,287.41
U11563,P745,51,Male,Urban,Student,Electronics,Cloudy,Morning,Silver,248.54
U11564,P342,42,Female,Urban,Student,Toys,Snowy,Night,Silver,76.73
U11565,P548,24,Male,Urban,Unemployed,Toys,Sunny,Morning,Bronze,82.29
U11566,P796,21,Male,Suburban,Retired,Clothing,Snowy,Night,Gold,79.1
U11567,P179,25,Female,Suburban,Student,Toys,Sunny,Night,Bronze,70.64
U11568,P909,37,Male,Urban,Unemployed,Home Decor,Snowy,Morning,New,162.8
U11569,P233,46,Male,Suburban,Retired,Clothing,Sunny,Evening,New,96.03
U11570,P291,62,Female,Urban,Professional,Electronics,Rainy,Morning,Platinum,238.69
U11571,P510,63,Female,Urban,Retired,Home Decor,Rainy,Afternoon,Silver,129.72
U11572,P741,27,Male,Rural,Student,Clothing,Cloudy,Afternoon,Silver,94.49
U11573,P401,60,Female,Suburban,Retired,Clothing,Snowy,Evening,Gold,80.09
U11574,P379,51,Female,Suburban,Retired,Home Decor,Cloudy,Afternoon,Gold,127.35
U11575,P732,43,Male,Urban,Professional,Clothing,Snowy,Evening,New,107.01
U11576,P740,58,Male,Urban,Unemployed,Home Decor,Sunny,Night,New,163.28
U11577,P912,20,Male,Urban,Retired,Clothing,Sunny,Afternoon,Platinum,77.64
U11578,P590,23,Female,Rural,Professional,Clothing,Snowy,Evening,Silver,83.05
U11579,P599,22,Male,Suburban,Student,Clothing,Snowy,Morning,Silver,95.57
U11580,P858,22,Other,Urban,Unemployed,Home Decor,Rainy,Afternoon,Platinum,110.66
U11581,P873,64,Female,Rural,Student,Clothing,Snowy,Afternoon,Bronze,100.31
