CustomerID,LoyaltyTier,ProductID,Category,BasePrice,StockLevel,Rating,TimeOfDay,DayOfWeek,CompetitorPrice,PersonalizedPrice,ExpectedConversionRate,CustomerSegment,SegmentLabel
3472,3,64711,Home & Kitchen,201.83,7,3.3,Evening,Saturday,86.41,147.85,0.9,3,Loyal Premium Buyers
3739,2,46331,Clothing,310.51,44,4.4,Afternoon,Monday,702.55,279.46,1.0,0,Balanced Loyalists
6401,2,30968,Toys,624.74,91,1.7,Evening,Monday,543.36,521.58,1.0,5,Premium Deal Seekers
2761,3,63969,Electronics,431.8,64,4.6,Afternoon,Sunday,112.61,259.25,0.9,3,Loyal Premium Buyers
1876,2,21292,Home & Kitchen,890.49,23,3.0,Afternoon,Thursday,569.31,640.85,1.0,5,Premium Deal Seekers
4812,1,50794,Electronics,242.49,58,1.3,Morning,Monday,200.58,221.54,0.9,5,Premium Deal Seekers
2460,0,89459,Toys,82.34,20,1.6,Afternoon,Tuesday,711.06,78.22,1.0,1,Price-Sensitive Newcomers
2733,2,60192,Sports,593.46,27,2.2,Morning,Monday,285.68,380.22,1.0,5,Premium Deal Seekers
2605,3,37703,Sports,887.19,60,1.2,Night,Friday,158.84,496.4,0.9,3,Loyal Premium Buyers
6622,2,94193,Home & Kitchen,371.09,8,2.2,Evening,Thursday,91.15,210.71,1.0,5,Premium Deal Seekers
7767,2,79165,Clothing,651.23,67,1.2,Evening,Tuesday,495.89,508.44,1.0,5,Premium Deal Seekers
7986,2,77650,Electronics,239.1,2,1.9,Morning,Sunday,207.64,210.22,1.0,5,Premium Deal Seekers
4517,0,66516,Home & Kitchen,562.89,22,2.1,Evening,Monday,856.58,534.75,1.0,1,Price-Sensitive Newcomers
4735,1,32257,Clothing,788.92,70,5.0,Evening,Sunday,12.97,400.94,0.9,5,Premium Deal Seekers
9434,3,93509,Electronics,868.36,36,1.9,Afternoon,Friday,845.2,830.73,0.9,3,Loyal Premium Buyers
3590,0,61672,Toys,114.07,24,2.0,Morning,Saturday,525.88,108.37,1.0,1,Price-Sensitive Newcomers
2063,3,73308,Sports,362.81,12,3.7,Evening,Wednesday,922.92,351.93,0.9,2,Discount Hunters
5324,3,87583,Clothing,643.25,81,4.4,Night,Monday,212.57,408.61,0.9,3,Loyal Premium Buyers
6342,3,32113,Electronics,44.38,22,2.5,Morning,Sunday,111.25,43.05,0.9,3,Loyal Premium Buyers
1005,0,10694,Home & Kitchen,693.71,83,4.5,Afternoon,Friday,628.71,626.52,1.0,1,Price-Sensitive Newcomers
8489,1,25588,Electronics,532.75,73,2.4,Night,Saturday,709.66,532.75,0.8,2,Discount Hunters
9659,3,71756,Home & Kitchen,295.68,76,1.8,Evening,Saturday,378.86,286.81,0.9,3,Loyal Premium Buyers
9195,1,74085,Sports,816.51,96,2.3,Evening,Friday,23.54,420.02,0.9,5,Premium Deal Seekers
6966,1,71142,Sports,297.15,95,3.4,Morning,Friday,412.89,297.15,0.8,2,Discount Hunters
9837,2,74373,Electronics,991.5,81,2.5,Evening,Sunday,241.45,517.33,1.0,5,Premium Deal Seekers
1117,0,95603,Electronics,818.21,23,3.7,Morning,Friday,353.99,545.19,1.0,4,Impulse Shoppers
3551,0,16704,Home & Kitchen,710.9,74,1.9,Evening,Wednesday,511.69,575.75,1.0,4,Impulse Shoppers
6560,2,50136,Home & Kitchen,70.73,63,3.8,Night,Thursday,705.32,63.66,1.0,0,Balanced Loyalists
5289,2,77507,Clothing,905.27,30,2.4,Afternoon,Friday,963.59,814.74,1.0,0,Balanced Loyalists
1846,1,57361,Clothing,792.15,19,2.8,Night,Thursday,152.56,472.36,0.9,5,Premium Deal Seekers
7316,3,68847,Clothing,236.73,26,3.2,Afternoon,Saturday,683.1,229.63,0.9,2,Discount Hunters
7469,0,21441,Electronics,398.33,90,3.7,Morning,Wednesday,240.88,299.69,1.0,4,Impulse Shoppers
9915,3,24677,Clothing,275.95,11,2.0,Evening,Sunday,228.5,243.95,0.9,3,Loyal Premium Buyers
1224,3,37818,Electronics,984.57,20,4.3,Night,Saturday,637.22,781.36,0.9,3,Loyal Premium Buyers
5208,2,11868,Sports,855.65,56,3.9,Evening,Wednesday,778.24,731.38,1.0,0,Balanced Loyalists
7283,3,93591,Toys,930.92,45,1.9,Morning,Saturday,978.01,902.99,0.9,2,Discount Hunters
3048,1,77264,Sports,790.89,68,4.9,Afternoon,Tuesday,771.14,781.01,0.9,0,Balanced Loyalists
7233,2,83168,Electronics,461.78,47,3.7,Night,Tuesday,165.74,267.58,1.0,5,Premium Deal Seekers
2828,3,22043,Electronics,213.38,76,2.8,Afternoon,Friday,233.15,206.98,0.9,3,Loyal Premium Buyers
2917,2,81939,Toys,216.0,89,1.6,Afternoon,Thursday,763.78,194.4,1.0,0,Balanced Loyalists
5234,1,25732,Home & Kitchen,160.17,58,3.1,Morning,Saturday,531.72,160.17,0.8,2,Discount Hunters
7988,1,65244,Home & Kitchen,551.18,10,1.7,Afternoon,Wednesday,302.45,426.81,0.9,5,Premium Deal Seekers
3026,3,28526,Home & Kitchen,920.77,22,2.7,Morning,Monday,477.07,671.3,0.9,3,Loyal Premium Buyers
4744,2,19340,Clothing,991.88,71,2.6,Afternoon,Tuesday,915.74,854.62,1.0,0,Balanced Loyalists
1009,3,32394,Home & Kitchen,294.43,24,3.9,Afternoon,Tuesday,758.04,285.6,0.9,2,Discount Hunters
1260,3,14102,Clothing,700.34,66,1.8,Night,Saturday,456.19,557.25,0.9,3,Loyal Premium Buyers
7038,2,29159,Clothing,601.13,96,4.3,Morning,Sunday,980.75,541.02,1.0,0,Balanced Loyalists
3219,3,75092,Home & Kitchen,494.05,85,2.3,Evening,Monday,796.93,479.23,0.9,2,Discount Hunters
8041,1,16212,Home & Kitchen,669.11,61,2.8,Evening,Thursday,15.81,342.46,0.9,5,Premium Deal Seekers
3060,2,47405,Toys,377.65,7,4.1,Evening,Thursday,121.24,228.67,1.0,5,Premium Deal Seekers
6287,2,87061,Toys,945.04,72,3.5,Night,Thursday,558.43,657.23,1.0,5,Premium Deal Seekers
2619,2,65186,Clothing,708.39,38,2.2,Night,Friday,356.45,461.58,1.0,5,Premium Deal Seekers
9512,2,54239,Toys,756.66,21,2.5,Afternoon,Friday,814.43,680.99,1.0,0,Balanced Loyalists
2342,3,20532,Clothing,250.0,8,2.2,Afternoon,Sunday,896.73,254.62,0.6,6,Passive Loyalists
3832,3,89054,Electronics,176.9,89,3.4,Evening,Saturday,248.24,171.59,0.9,3,Loyal Premium Buyers
3824,1,82012,Clothing,400.4,28,2.3,Afternoon,Monday,765.65,400.4,0.8,2,Discount Hunters
2994,0,95279,Clothing,769.01,92,3.9,Afternoon,Saturday,540.04,616.07,1.0,4,Impulse Shoppers
4490,0,76540,Toys,939.41,54,3.3,Night,Wednesday,398.05,621.76,1.0,4,Impulse Shoppers
8984,1,13271,Electronics,433.06,31,1.6,Evening,Monday,788.91,433.06,0.8,2,Discount Hunters
2604,0,55482,Sports,776.42,89,2.2,Morning,Wednesday,569.27,634.02,1.0,4,Impulse Shoppers
1235,1,10209,Sports,475.7,41,1.9,Evening,Monday,638.93,475.7,0.8,2,Discount Hunters
2908,3,15539,Sports,302.28,37,2.6,Night,Friday,71.63,177.89,0.9,3,Loyal Premium Buyers
9567,2,29977,Electronics,741.87,38,3.1,Evening,Thursday,590.02,591.76,1.0,0,Balanced Loyalists
4530,2,84142,Home & Kitchen,800.22,51,3.0,Morning,Tuesday,307.7,473.94,1.0,5,Premium Deal Seekers
6256,3,78684,Electronics,210.81,76,4.0,Afternoon,Sunday,498.36,204.49,0.9,2,Discount Hunters
3635,2,15607,Toys,312.12,37,1.8,Evening,Monday,229.79,239.74,1.0,5,Premium Deal Seekers
9162,2,95122,Clothing,499.83,31,4.8,Night,Monday,618.33,449.85,1.0,0,Balanced Loyalists
3560,0,61939,Clothing,194.66,62,2.4,Night,Sunday,155.99,165.59,1.0,4,Impulse Shoppers
6415,3,28594,Toys,929.55,18,2.2,Evening,Tuesday,131.67,502.72,0.9,3,Loyal Premium Buyers
4391,0,68382,Toys,595.42,90,3.7,Afternoon,Sunday,196.53,366.2,1.0,4,Impulse Shoppers
6951,0,17399,Clothing,129.99,6,4.2,Afternoon,Monday,819.29,129.67,1.0,1,Price-Sensitive Newcomers
6468,2,35117,Home & Kitchen,192.19,9,2.5,Night,Sunday,43.2,107.12,1.0,5,Premium Deal Seekers
9007,2,43617,Home & Kitchen,954.81,11,4.0,Night,Thursday,732.28,748.06,1.0,0,Balanced Loyalists
7413,3,17498,Home & Kitchen,740.79,95,4.5,Morning,Saturday,65.94,381.14,0.9,3,Loyal Premium Buyers
7941,2,60624,Toys,737.06,2,4.1,Afternoon,Tuesday,595.94,625.96,1.0,0,Balanced Loyalists
5820,2,19628,Clothing,81.77,29,1.1,Evening,Tuesday,775.82,73.59,1.0,0,Balanced Loyalists
3898,3,10329,Clothing,896.35,51,4.3,Night,Thursday,238.76,540.66,0.9,3,Loyal Premium Buyers
8546,2,48619,Clothing,449.3,69,4.1,Night,Thursday,203.99,281.72,1.0,5,Premium Deal Seekers
1077,0,17032,Electronics,663.12,23,3.7,Night,Tuesday,296.29,446.55,1.0,4,Impulse Shoppers
8577,3,58094,Electronics,960.09,7,4.0,Night,Thursday,702.62,849.12,0.9,3,Loyal Premium Buyers
5227,2,48034,Sports,109.01,56,4.9,Afternoon,Saturday,262.28,98.11,1.0,0,Balanced Loyalists
1600,1,96158,Electronics,487.45,77,2.7,Night,Thursday,506.75,487.45,0.8,2,Discount Hunters
2065,3,65264,Home & Kitchen,59.12,62,1.3,Afternoon,Saturday,143.12,57.35,0.9,3,Loyal Premium Buyers
3136,3,57850,Home & Kitchen,504.55,74,2.8,Morning,Thursday,466.58,470.43,0.9,3,Loyal Premium Buyers
7943,1,14722,Home & Kitchen,259.74,80,1.2,Morning,Tuesday,628.48,259.74,0.8,2,Discount Hunters
8804,2,27772,Home & Kitchen,911.95,15,2.2,Evening,Monday,81.1,405.33,1.0,5,Premium Deal Seekers
7565,2,96105,Sports,404.51,53,3.3,Night,Wednesday,817.27,364.06,1.0,0,Balanced Loyalists
6984,3,51679,Home & Kitchen,637.53,43,2.2,Evening,Tuesday,938.06,618.4,0.9,2,Discount Hunters
6142,3,78771,Toys,861.68,83,3.7,Afternoon,Sunday,201.61,505.79,0.9,3,Loyal Premium Buyers
5670,2,14576,Toys,983.85,85,4.3,Evening,Wednesday,761.84,774.46,1.0,0,Balanced Loyalists
3190,2,36707,Toys,508.78,35,2.7,Evening,Thursday,320.33,363.68,1.0,5,Premium Deal Seekers
3712,0,51632,Electronics,461.2,79,4.6,Night,Thursday,679.96,438.14,1.0,1,Price-Sensitive Newcomers
3192,3,51476,Clothing,84.98,14,1.3,Afternoon,Monday,313.61,82.43,0.9,3,Loyal Premium Buyers
2248,3,40285,Sports,22.61,93,4.4,Afternoon,Thursday,863.72,21.93,0.9,2,Discount Hunters
5033,1,34154,Toys,612.71,69,4.3,Night,Sunday,353.64,483.18,0.9,0,Balanced Loyalists
2997,0,30054,Toys,74.81,49,2.3,Afternoon,Wednesday,850.34,71.07,1.0,1,Price-Sensitive Newcomers
4687,2,27165,Home & Kitchen,386.58,18,2.2,Morning,Tuesday,768.48,347.92,1.0,0,Balanced Loyalists
5018,0,24439,Toys,13.57,51,2.2,Night,Tuesday,204.36,12.89,1.0,4,Impulse Shoppers
2970,2,54518,Home & Kitchen,619.08,1,4.2,Night,Sunday,165.38,358.18,1.0,5,Premium Deal Seekers
9389,2,98051,Home & Kitchen,431.16,27,4.3,Night,Saturday,781.86,388.04,1.0,0,Balanced Loyalists
6765,0,36962,Clothing,135.75,64,2.3,Morning,Monday,396.4,128.96,1.0,1,Price-Sensitive Newcomers
2202,3,63934,Electronics,303.4,60,3.4,Afternoon,Sunday,949.9,294.3,0.9,2,Discount Hunters
9135,2,47763,Home & Kitchen,573.96,91,1.6,Morning,Wednesday,943.52,516.56,1.0,0,Balanced Loyalists
6567,0,74094,Home & Kitchen,660.15,89,2.9,Morning,Thursday,696.55,627.14,1.0,1,Price-Sensitive Newcomers
8667,1,29464,Clothing,467.71,41,5.0,Morning,Friday,505.57,467.71,0.8,2,Discount Hunters
6742,0,52036,Home & Kitchen,805.92,21,1.6,Evening,Monday,203.02,464.17,1.0,4,Impulse Shoppers
6788,1,43270,Sports,121.32,14,4.8,Afternoon,Monday,883.57,121.32,0.8,2,Discount Hunters
6408,2,52299,Electronics,93.7,20,4.3,Afternoon,Friday,91.18,83.07,1.0,5,Premium Deal Seekers
9669,0,95805,Sports,53.8,92,4.9,Night,Sunday,376.65,51.11,1.0,1,Price-Sensitive Newcomers
1922,0,41541,Toys,540.47,85,1.7,Night,Tuesday,326.03,406.23,1.0,4,Impulse Shoppers
1419,1,83545,Electronics,709.17,87,1.9,Evening,Saturday,958.84,709.17,0.8,2,Discount Hunters
3204,0,92543,Toys,139.22,11,1.1,Morning,Tuesday,126.93,126.11,1.0,4,Impulse Shoppers
2120,0,87078,Home & Kitchen,642.56,66,3.9,Night,Tuesday,891.25,610.43,1.0,1,Price-Sensitive Newcomers
1950,2,92970,Clothing,482.18,84,3.6,Afternoon,Friday,461.87,423.81,1.0,0,Balanced Loyalists
3336,0,39765,Sports,987.47,24,1.7,Night,Thursday,57.02,472.87,1.0,4,Impulse Shoppers
6373,3,33769,Toys,720.3,89,4.2,Morning,Thursday,731.58,698.69,0.9,2,Discount Hunters
3243,1,98001,Home & Kitchen,660.9,37,2.2,Evening,Saturday,109.87,385.38,0.9,5,Premium Deal Seekers
3645,0,97404,Sports,574.75,86,1.5,Morning,Saturday,244.63,380.95,1.0,4,Impulse Shoppers
5612,1,30156,Sports,997.39,24,2.7,Night,Wednesday,801.73,899.56,0.9,0,Balanced Loyalists
2865,1,95836,Toys,980.65,15,1.4,Evening,Wednesday,163.18,571.91,0.9,5,Premium Deal Seekers
7028,1,60481,Home & Kitchen,542.73,12,2.1,Evening,Tuesday,332.22,437.48,0.9,0,Balanced Loyalists
8326,0,23435,Clothing,460.63,95,2.5,Morning,Friday,367.39,390.98,1.0,4,Impulse Shoppers
7371,0,79650,Toys,467.49,64,4.4,Night,Saturday,592.91,444.12,1.0,1,Price-Sensitive Newcomers
7359,1,56336,Sports,434.06,31,4.2,Morning,Monday,792.03,434.06,0.8,2,Discount Hunters
8863,3,46135,Sports,536.08,53,2.8,Night,Thursday,238.5,371.21,0.9,3,Loyal Premium Buyers
4228,1,83631,Electronics,280.85,94,3.9,Night,Sunday,213.73,247.29,0.9,0,Balanced Loyalists
4719,3,47909,Home & Kitchen,927.52,84,3.3,Afternoon,Friday,229.68,550.77,0.9,3,Loyal Premium Buyers
3371,1,79487,Electronics,495.33,72,2.4,Evening,Saturday,387.8,441.56,0.9,0,Balanced Loyalists
3891,2,31468,Clothing,843.59,44,3.9,Night,Wednesday,539.75,607.31,1.0,5,Premium Deal Seekers
4756,1,57655,Toys,480.55,30,3.7,Morning,Saturday,23.31,251.93,0.9,5,Premium Deal Seekers
5225,1,44341,Sports,721.11,35,3.5,Morning,Thursday,782.49,721.11,0.8,2,Discount Hunters
1094,0,74182,Home & Kitchen,343.51,21,3.5,Afternoon,Saturday,927.45,326.33,1.0,1,Price-Sensitive Newcomers
3674,3,61786,Sports,628.56,63,3.7,Afternoon,Thursday,845.08,609.7,0.9,2,Discount Hunters
7898,2,78304,Electronics,503.39,92,2.5,Afternoon,Friday,46.81,224.76,1.0,5,Premium Deal Seekers
1793,3,56514,Electronics,373.44,17,4.5,Evening,Saturday,529.26,362.24,0.9,2,Discount Hunters
3116,2,43979,Toys,882.74,12,1.6,Afternoon,Saturday,815.89,761.04,1.0,0,Balanced Loyalists
6779,1,90981,Home & Kitchen,121.58,18,4.5,Evening,Wednesday,350.67,121.58,0.8,2,Discount Hunters
7166,0,65107,Home & Kitchen,492.05,92,2.4,Afternoon,Friday,898.07,467.45,1.0,1,Price-Sensitive Newcomers
1814,0,11160,Toys,202.43,60,1.5,Evening,Monday,888.01,192.31,1.0,1,Price-Sensitive Newcomers
1345,3,97897,Electronics,862.44,67,3.4,Night,Thursday,150.29,480.49,0.9,3,Loyal Premium Buyers
9554,0,82577,Electronics,260.93,15,2.5,Afternoon,Sunday,498.69,247.88,1.0,1,Price-Sensitive Newcomers
3443,3,94303,Electronics,637.1,16,4.3,Evening,Sunday,35.41,317.14,0.9,3,Loyal Premium Buyers
8783,3,20846,Sports,173.91,22,2.7,Night,Friday,289.04,168.69,0.9,3,Loyal Premium Buyers
1984,2,29924,Clothing,410.86,95,3.7,Afternoon,Sunday,813.75,369.77,1.0,0,Balanced Loyalists
8790,3,23882,Electronics,900.36,63,2.2,Night,Friday,975.39,873.35,0.9,2,Discount Hunters
1827,2,90274,Clothing,174.4,31,1.8,Afternoon,Sunday,914.19,156.96,1.0,2,Discount Hunters
4531,0,96555,Clothing,666.56,1,2.6,Morning,Monday,52.15,357.69,1.0,4,Impulse Shoppers
8147,3,11095,Home & Kitchen,212.47,75,3.4,Evening,Friday,927.46,206.1,0.9,2,Discount Hunters
5451,3,50983,Toys,421.59,6,3.6,Morning,Thursday,824.42,429.39,0.6,6,Passive Loyalists
4876,1,24123,Sports,545.21,87,3.3,Evening,Sunday,869.03,545.21,0.8,2,Discount Hunters
6959,3,76615,Clothing,581.53,9,5.0,Morning,Tuesday,915.68,592.29,0.6,6,Passive Loyalists
1126,3,55278,Sports,606.49,52,3.8,Afternoon,Tuesday,493.3,531.7,0.9,3,Loyal Premium Buyers
4177,1,61999,Home & Kitchen,643.73,80,4.7,Morning,Wednesday,219.11,431.42,0.9,5,Premium Deal Seekers
9795,1,41153,Electronics,279.05,62,1.5,Afternoon,Monday,30.81,154.93,0.9,5,Premium Deal Seekers
7024,0,28344,Clothing,407.35,58,1.2,Evening,Wednesday,33.31,199.96,1.0,4,Impulse Shoppers
6109,3,47656,Toys,46.95,19,2.2,Afternoon,Tuesday,646.09,45.54,0.9,2,Discount Hunters
5146,0,80515,Home & Kitchen,771.07,13,1.5,Morning,Monday,343.91,518.94,1.0,4,Impulse Shoppers
8196,0,11212,Sports,838.73,32,3.1,Night,Friday,500.94,627.9,1.0,4,Impulse Shoppers
4368,1,19001,Electronics,207.24,9,3.1,Evening,Friday,140.02,183.99,0.9,0,Balanced Loyalists
4797,2,88784,Sports,209.43,49,3.3,Night,Thursday,975.76,188.49,1.0,2,Discount Hunters
2792,0,91144,Toys,51.62,37,4.0,Night,Saturday,138.64,49.04,1.0,4,Impulse Shoppers
6732,2,46427,Clothing,970.68,31,4.9,Night,Tuesday,450.36,613.45,1.0,5,Premium Deal Seekers
4476,3,41368,Toys,809.11,31,4.5,Night,Friday,448.92,604.74,0.9,3,Loyal Premium Buyers
4417,1,80819,Sports,367.1,59,1.5,Night,Monday,18.55,192.83,0.9,5,Premium Deal Seekers
2645,3,71160,Sports,487.09,55,2.4,Morning,Saturday,671.12,472.48,0.9,2,Discount Hunters
4030,3,35854,Toys,299.05,19,2.0,Afternoon,Saturday,542.83,290.08,0.9,3,Loyal Premium Buyers
3872,1,20715,Toys,601.27,63,1.7,Afternoon,Friday,502.52,551.89,0.9,0,Balanced Loyalists
4072,3,91701,Toys,720.14,2,3.2,Night,Wednesday,819.9,733.46,0.6,6,Passive Loyalists
2854,1,68784,Electronics,452.89,45,3.2,Morning,Wednesday,248.73,350.81,0.9,0,Balanced Loyalists
5021,2,36797,Sports,874.86,96,1.9,Night,Wednesday,862.49,781.19,1.0,0,Balanced Loyalists
5662,3,57573,Home & Kitchen,521.86,43,3.8,Night,Saturday,866.13,506.2,0.9,2,Discount Hunters
7514,1,86120,Electronics,152.81,98,3.9,Evening,Wednesday,828.59,152.81,0.8,2,Discount Hunters
6031,0,24780,Electronics,626.07,1,1.1,Morning,Wednesday,347.98,485.46,1.0,4,Impulse Shoppers
3708,3,47905,Electronics,467.61,85,2.6,Night,Saturday,170.93,305.24,0.9,3,Loyal Premium Buyers
8112,2,31573,Home & Kitchen,936.32,61,4.6,Afternoon,Thursday,480.43,614.74,1.0,5,Premium Deal Seekers
9393,1,43359,Toys,397.97,3,3.1,Evening,Wednesday,267.24,352.5,0.9,0,Balanced Loyalists
4507,3,76062,Sports,408.84,91,2.4,Night,Thursday,61.66,222.98,0.9,3,Loyal Premium Buyers
7456,3,83391,Clothing,654.27,44,2.0,Night,Thursday,286.68,450.85,0.9,3,Loyal Premium Buyers
5212,3,53463,Clothing,531.72,7,2.0,Night,Friday,474.44,512.92,0.9,3,Loyal Premium Buyers
8970,2,26571,Sports,380.71,33,1.4,Morning,Saturday,121.61,213.09,1.0,5,Premium Deal Seekers
9766,1,29142,Home & Kitchen,989.88,9,4.3,Night,Monday,944.89,1016.88,0.6,6,Passive Loyalists
1536,0,35104,Clothing,309.16,30,1.3,Afternoon,Wednesday,659.54,293.7,1.0,1,Price-Sensitive Newcomers
2625,0,18625,Electronics,284.75,18,2.2,Evening,Monday,144.98,200.63,1.0,4,Impulse Shoppers
8973,0,49199,Clothing,865.78,56,1.2,Morning,Tuesday,813.94,796.57,1.0,1,Price-Sensitive Newcomers
9577,1,25926,Sports,13.34,90,4.1,Evening,Thursday,928.81,13.34,0.8,2,Discount Hunters
9070,0,41218,Electronics,209.24,84,1.2,Afternoon,Sunday,270.16,198.78,1.0,4,Impulse Shoppers
9666,2,54472,Clothing,594.54,31,2.2,Night,Tuesday,151.82,313.73,1.0,5,Premium Deal Seekers
9609,1,30566,Sports,170.83,72,3.3,Morning,Thursday,329.25,170.83,0.8,2,Discount Hunters
7490,3,66125,Home & Kitchen,985.95,63,2.6,Night,Wednesday,833.93,880.36,0.9,3,Loyal Premium Buyers
4600,2,43205,Sports,469.55,87,2.1,Morning,Tuesday,183.34,279.49,1.0,5,Premium Deal Seekers
7783,3,39717,Home & Kitchen,601.39,50,2.1,Night,Saturday,781.55,583.35,0.9,2,Discount Hunters
5971,0,59984,Electronics,168.77,89,4.2,Afternoon,Friday,719.1,160.33,1.0,1,Price-Sensitive Newcomers
2205,2,35135,Sports,296.48,1,4.9,Afternoon,Tuesday,654.85,280.17,1.0,0,Balanced Loyalists
2990,1,38164,Toys,618.48,82,2.4,Night,Thursday,438.98,528.73,0.9,0,Balanced Loyalists
6299,2,84489,Toys,554.06,19,1.2,Afternoon,Saturday,373.1,408.17,1.0,5,Premium Deal Seekers
4572,3,48562,Toys,786.52,64,1.1,Night,Thursday,94.41,416.87,0.9,3,Loyal Premium Buyers
6975,1,79110,Toys,276.54,53,4.0,Morning,Monday,363.78,276.54,0.8,2,Discount Hunters
7320,2,30169,Toys,657.01,6,3.2,Afternoon,Sunday,605.82,595.28,1.0,0,Balanced Loyalists
5380,2,69858,Home & Kitchen,298.07,17,4.1,Morning,Sunday,899.23,268.26,1.0,0,Balanced Loyalists
5757,2,31604,Sports,590.89,46,3.8,Night,Tuesday,834.79,531.8,1.0,0,Balanced Loyalists
3713,2,99670,Electronics,608.98,72,4.6,Morning,Friday,41.89,264.54,1.0,5,Premium Deal Seekers
6588,1,98738,Toys,130.62,73,4.5,Evening,Wednesday,147.47,130.62,0.8,2,Discount Hunters
1966,3,10684,Toys,553.15,55,4.2,Night,Monday,850.0,536.56,0.9,2,Discount Hunters
5944,2,18007,Electronics,21.82,91,2.9,Afternoon,Tuesday,939.93,19.64,1.0,2,Discount Hunters
4432,1,51787,Electronics,506.2,6,2.2,Afternoon,Monday,65.25,311.03,0.9,5,Premium Deal Seekers
1688,3,59582,Toys,700.55,70,3.0,Evening,Tuesday,704.24,679.53,0.9,3,Loyal Premium Buyers
5243,2,84791,Home & Kitchen,82.1,68,3.0,Night,Sunday,372.08,73.89,1.0,0,Balanced Loyalists
4701,3,93629,Electronics,939.32,86,3.4,Night,Wednesday,370.65,626.81,0.9,3,Loyal Premium Buyers
9533,3,15782,Sports,464.17,40,1.7,Night,Wednesday,646.24,450.24,0.9,3,Loyal Premium Buyers
6182,1,76770,Sports,939.03,91,3.6,Night,Sunday,812.11,875.57,0.9,0,Balanced Loyalists
7704,3,67645,Home & Kitchen,116.32,66,2.8,Morning,Friday,282.09,112.83,0.9,3,Loyal Premium Buyers
5422,1,41996,Clothing,950.4,9,3.5,Night,Monday,708.3,876.87,0.9,0,Balanced Loyalists
2759,2,39204,Home & Kitchen,118.11,11,2.0,Morning,Friday,639.52,106.3,1.0,0,Balanced Loyalists
3482,3,27152,Toys,466.88,20,2.7,Morning,Tuesday,522.15,452.87,0.9,3,Loyal Premium Buyers
9058,3,65186,Clothing,938.61,43,1.8,Afternoon,Wednesday,606.4,744.35,0.9,3,Loyal Premium Buyers
1951,0,95024,Toys,240.38,58,4.5,Night,Wednesday,27.87,122.11,1.0,4,Impulse Shoppers
9914,2,29689,Sports,44.44,78,3.0,Morning,Thursday,14.03,24.79,1.0,5,Premium Deal Seekers
3079,2,60690,Electronics,795.18,26,1.9,Night,Thursday,554.93,595.54,1.0,5,Premium Deal Seekers
3717,0,93251,Toys,599.92,38,1.2,Evening,Sunday,528.87,534.4,1.0,4,Impulse Shoppers
5524,0,67320,Sports,518.78,94,3.7,Morning,Friday,80.62,273.76,1.0,4,Impulse Shoppers
9477,1,74226,Home & Kitchen,44.0,36,1.9,Afternoon,Monday,497.11,44.0,0.8,2,Discount Hunters
8311,1,66091,Toys,656.7,99,5.0,Night,Sunday,759.95,656.7,0.8,2,Discount Hunters
8186,3,89301,Sports,179.91,55,3.1,Afternoon,Tuesday,545.79,174.51,0.9,2,Discount Hunters
3065,3,31942,Electronics,931.88,6,2.2,Morning,Friday,522.44,744.4,0.9,3,Loyal Premium Buyers
1768,3,48712,Toys,688.87,3,3.6,Morning,Wednesday,720.73,701.61,0.6,6,Passive Loyalists
6490,3,75277,Sports,709.96,65,2.1,Afternoon,Wednesday,180.13,423.75,0.9,3,Loyal Premium Buyers
7645,1,59632,Toys,240.25,64,4.3,Night,Wednesday,462.91,240.25,0.8,2,Discount Hunters
6083,2,48031,Electronics,881.95,58,2.2,Morning,Tuesday,156.57,431.07,1.0,5,Premium Deal Seekers
6232,3,30478,Toys,542.36,58,5.0,Evening,Sunday,528.6,519.21,0.9,3,Loyal Premium Buyers
6797,2,32551,Toys,858.51,18,3.4,Afternoon,Friday,596.02,641.41,1.0,5,Premium Deal Seekers
5926,3,58068,Sports,278.24,23,4.4,Morning,Tuesday,130.46,196.0,0.9,3,Loyal Premium Buyers
7016,0,45561,Clothing,757.91,96,1.3,Night,Saturday,84.76,383.44,1.0,4,Impulse Shoppers
4335,3,12892,Toys,578.82,29,2.4,Morning,Wednesday,175.07,359.58,0.9,3,Loyal Premium Buyers
9038,3,34395,Clothing,57.94,23,3.9,Night,Thursday,590.47,56.2,0.9,2,Discount Hunters
5873,3,28756,Home & Kitchen,411.29,36,3.6,Night,Friday,197.72,292.17,0.9,3,Loyal Premium Buyers
2481,1,97710,Toys,192.07,70,1.8,Morning,Thursday,282.49,192.07,0.8,2,Discount Hunters
7305,0,44651,Clothing,365.58,81,2.4,Evening,Friday,705.52,347.3,1.0,1,Price-Sensitive Newcomers
4451,3,76333,Home & Kitchen,389.52,82,2.1,Night,Sunday,255.86,311.0,0.9,3,Loyal Premium Buyers
1054,3,83745,Sports,480.18,95,3.5,Afternoon,Wednesday,403.55,427.46,0.9,3,Loyal Premium Buyers
8643,2,59306,Toys,604.29,6,2.4,Night,Thursday,929.56,571.05,1.0,0,Balanced Loyalists
4462,0,31346,Sports,575.27,34,2.2,Night,Thursday,826.75,546.51,1.0,1,Price-Sensitive Newcomers
1832,3,38024,Home & Kitchen,48.6,44,1.8,Evening,Friday,262.92,47.14,0.9,3,Loyal Premium Buyers
6954,2,50818,Sports,753.18,44,2.6,Night,Saturday,601.6,602.07,1.0,0,Balanced Loyalists
